ID,Title,Summary,Date,Writer
4874281,"트와이스 팬미팅 취소 ""비극적 사고 비통한 마음…너른 양해 부탁""",걸그룹 트와이스가 이태원 참사 추모 의미로 데뷔 7주년 팬미팅을 취소했다. 31일 소속사 JYP엔터테인먼트는 비욘드 라이브 플랫폼을 통해 트와이스 7주년 팬미팅...,2022-10-31 15:24,박세연
4874276,"JTBC, 국가 애도기간 간판 예능 줄결방…‘히든싱어’만 방송","JTBC가 간판 예능을 줄줄이 결방한다. 이태원 참사로 방송가가 올스톱된 가운데, JTBC는 31일 “국가 애도 기간 예능 프로그램 편성을 변경한다”고 밝혔다...",2022-10-31 15:20,진향희
4874255,"'두데' 안영미 ""이태원 참사, 서로 미워할 때 아냐…자제해 주길""","방송인 안영미가 이태원 참사와 관련한 언쟁들을 언급하며 ""자제해달라""고 당부했다. 31일 방송된 MBC FM4U '두시의 데이트 뮤지, 안영미입니다'에서 DJ...",2022-10-31 15:02,김소연
4874254,"“참사 희생자·유가족 애도”...김선호, 팬미팅 티켓 예매 연기[전문]",베우 김선호 측이 ‘이태원 참사’ 애도에 동참하고자 팬미팅 티켓 예매 일정을 연기했다. 31일 김선호의 소속사 솔트엔터테인먼트 측은 “지난 29일 발생한 참사...,2022-10-31 15:02,한현정
4874249,"'줄서는 식당'→'놀라운 토요일', 이태원 참사에 결방","tvN과 tvN SROTY 프로그램들이 이태원 참사 여파로 결방한다. CJ ENM은 31일 ""이날 방송되는 tvN '줄 서는 식당', tvN '우리들의 차차차'...",2022-10-31 15:00,신영은
4874247,"빅뱅 출신 탑, 와인 출시 연기 ""깊은 애도""",그룹 빅뱅 출신 탑(본명 최승현)이 이태원 참사 여파로 와인 출시를 연기했다. 탑은 31일 인스타그램에 “이태원 참사에 깊은 애도를 표한다“고 밝혔다. 이어 ...,2022-10-31 15:00,양소영
4874241,"나비, 이태원 참사 애도…""싱글 발매 잠정 연기""","가수 나비가 이태원 참사에 따른 국가애도기간에 따라 싱글 발매 일정을 잠정 연기했다. 나비 소속사 알앤디컴퍼니는 ""11월 3일 오후 6시 발매 예정이었던 나비...",2022-10-31 14:56,박세연
4874239,'치얼업'·'동상이몽2' 결방…이태원 참사 여파,"‘치얼업’과 ‘동상이몽2’가 이태원 참사 여파로 결방한다. SBS 관계자는 31일 매일경제 스타투데이에 “월화 예정이었던 드라마 ‘치얼업’ 9, 10회가 결방...",2022-10-31 14:52,양소영
4874234,"방탄소년단 진, 한터 월드·음반차트 1위 '2관왕'","그룹 방탄소년단(BTS) 멤버 진이 한터차트 주간차트 2관왕을 차지했다. 31일 한터차트는 2022년 10월 5주 차 주간 월드차트, 음반차트, 그리고 인증차...",2022-10-31 14:46,박세연
4874230,"""이태원 왜 갔냐는 꼰대들, 당신은 2002년 어땠나"" 소재원","소설가 겸 드라마 작가 소재원이 이태원 참사를 피해자 탓으로 돌리는 일부 기성세대에 일침했다. 소재원은 지난 30일 인스타그램에 ""젊음을 즐기는 것이 잘못된...",2022-10-31 14:44,김소연
4874224,[단독]'호적메이트' 11월 1일 결방…이태원 참사 애도,"'호적메이트'가 11월 1일 결방한다. 31일 MBC 예능프로그램 '호적메이트' 관계자는 매일경제 스타투데이에 ""11월 1일 방송 예정이던 '호적메이트'는 결방...",2022-10-31 14:38,김소연
4874216,"네이처도 발매 연기…""사고 피해자·유가족에 깊은 애도""","그룹 네이처가 이태원 참사 추모의 의미로 새 앨범 발매를 연기했다. 네이처 소속사 n.CH엔터테인먼트는 31일 ""오는 11월 2일 오후 6시로 예정돼 있던 네...",2022-10-31 14:30,박세연
4874215,"'물어보살' 의뢰인 ""첫눈에 반한 소개팅 상대 못 잊겠어요""",의뢰인이 운명의 상대를 만났으나 현실적인 문제를 겪는다. 31일 방송되는 KBS Joy 예능 '무엇이든 물어보살' 189회에는 33세 남성이 의뢰인으로 출...,2022-10-31 14:28,양소영
4874213,"컬투쇼 ""이태원 참사 추모기간…게스트 최소화""","'컬투쇼'가 국가애도기간 중 게스트를 최소화 해서 방송을 진행한다고 밝혔다. SBS 파워FM '컬투쇼'는 31일 공식 인스타그램 계정에 ""이번 주는 이태원 참...",2022-10-31 14:26,김소연
4874210,"송혜교 화보, 대체불가 존재감",배우 송혜교의 화보가 공개됐다. 하이엔드 여성복 브랜드 '미샤(MICHAA)'는 31일 브랜드 뮤즈 송혜교와 함께한 2차 캠페인 화보를 공개했다....,2022-10-31 14:24,신영은
