ID,Title,Summary,Date,Writer
4901442,'15년 전 출시' 미개봉 1세대 아이폰이 경매에…예상 낙찰가는?,"2007년 599달러(약 73만 원)에 팔렸던 미개봉 1세대 아이폰이 경매에 나왔습니다. CNN 방송·비즈니스 인사이더 등 보도에 따르면, 경매 업체 L...",2023-02-04 17:44,최유나
4901384,"이젠 기사도 'AI'가 쓴다...美 잡지에 실린 AI 기사, 반응은?",인공지능(AI)이 작성한 장문의 기사가 미국의 유명 잡지에 실리면서 화제가 되고 있습니다. 3일(현지시간) 월스트리트저널(WSJ)은 3일스포츠일러스트레...,2023-02-04 10:44,오서연
4900736,"박스오피스 성적 3천만 배우, 아카데미 여우주연상 후보? 할리우드 '논란'",저예산 인디영화에 출연한 영국 배우가 미국 아카데이상(오스카상) 여우주연상 후보에 지명돼 할리우드에서 논란이 불거졌습니다. 29일(현지시간) 오스카상을 ...,2023-02-02 08:25,임다원
4900473,"""이런 크기는 처음""…뉴욕 해변가로 밀려온 11m 혹등고래 사체",미국 뉴욕주 나소 카운티 해변에서 길이가 무려 10m에 달하는 혹등고래 사체가 발견됐습니다. 뉴욕포스트지 등 미국 현지 매체는 나소 카운티 경찰이 30일...,2023-02-01 11:14,양서정
4900618,"사우디, 왕세자 득세 후 사형 집행 급증...과도한 '법관 재량권' 논란","사우디아라비아에서 무함마드 빈살만 왕세자가 득세한 뒤 사형집행이 급증했다는 조사 결과가 나왔습니다. 사우디 인권단체 사형집행취소(Reprieve), ...",2023-02-01 17:39,김가은
4900611,"중, 한국인 입국자만 PCR 검사에 ""대등한 원칙에 따라 응답""",중국이 한국발 입국자 가운데 중국 국적자를 제외하고 한국인 등 외국인에 대해서만 코로나19 검사를 하는 것에 대해 '대등한 원칙'이라는 주장을 내놨습니다....,2023-02-01 17:21,박통일
4900728,[굿모닝월드] 육식 공룡 '알로사우르스' 화석의 등장!,날카로운 이빨을 가진 머리뼈와 금방이라도 살아 움직일 듯한 전신 골격. 쥐라기 후기에 살았다고 전해지는 육식 공룡 '알로사우르스'의 화석입니다. ...,2023-02-02 07:54,한혜원
4900532,"파키스탄 전복 사고 51명으로 늘어나…""대부분 어린이""",파키스탄 북서부 카이베르파크툰크와주 코하트시 인근 탄다댐 호수에서 지난달 말 발생한 선박 전복 사고의 사망자 수가 51명으로 크게 늘어났다고 돈(DAWN) ...,2023-02-01 14:54,김누리
4900550,'거리서 춤췄다'고 징역 10년...변호사 선임도 못하는 이란 커플,이란 수도 테헤란의 공공장소에서 머리를 풀고 춤추는 동영상을 소셜미디어(SNS)에 올린 20대 커플이 징역형을 선고받았습니다. 이란 사법당국은 이들이 반 정부...,2023-02-01 15:25,김누리
4900724,[굿모닝월드] 키이우 고릴라를 따뜻하게!,영장류 동물은 추위에 약해 최소 20도 이상 실내 온도를 유지해야 하고 빛이 없으면 식사를 멈추기 때문에 조명도 있어야 합니다. 정전 때문에 사육사들...,2023-02-02 07:48,한혜원
4900517,"마이클 잭슨 전기 영화 주인공, 조카 자파르 잭슨 낙점",'팝의 황제' 마이클 잭슨(1958∼2009년)의 일대기를 그린 영화에서 조카인 자파 잭슨(26)이 주인공으로 낙점됐습니다. 31일(현지시간) CNN 등...,2023-02-01 14:20,김가은
4900555,"中 쓰촨성, 출생 제한 정책 폐지…""미혼모도 아이 원하는대로""",쓰촨성 정부가 출생 제한 정책을 전격 폐기했습니다. 중국에서 출생 제한을 없앤 것은 이번이 처음이 처음입니다. 지금까지 쓰촨성은 결혼한 부부에 한해 두...,2023-02-01 15:34,김가은
4900723,[굿모닝월드] 쓰레기로 가득 찬 세르비아 호수,"호수 한가운데 마치 섬처럼 보이지만, 놀랍게도 모두 플라스틱과 쓰레기들입니다. 치워도 치워도 끝이 없는 쓰레기들로 몸살을 앓는 이곳은 세르비아 남부의...",2023-02-02 07:47,한혜원
